合约编号,买一价,买一量,卖一价,卖一量,开盘价,最高价,最低价,最新价,持仓量,成交量,涨停价,跌停价,昨结算价,今日平均价,行情更新时间,更新毫秒数
IF1509,3069.6,6,3070,4,3050,3100.8,2957.4,3069.6,104993,873957,3448.4,2821.6,3135,3030.14034603533,10:29:21,0
IF1509,3070,21,3070.2,11,3050,3100.8,2957.4,3070.2,104992,873998,3448.4,2821.6,3135,3030.14220330024,10:29:21,500
IF1509,3070,1,3070.4,10,3050,3100.8,2957.4,3070,105023,874058,3448.4,2821.6,3135,3030.14494209766,10:29:22,0
IF1509,3070.4,3,3070.8,3,3050,3100.8,2957.4,3070.4,105023,874102,3448.4,2821.6,3135,3030.14695653368,10:29:22,500
IF1509,3070.8,2,3071,46,3050,3100.8,2957.4,3070.4,105022,874121,3448.4,2821.6,3135,3030.14783285152,10:29:23,0
IF1509,3069.6,1,3070.4,1,3050,3100.8,2957.4,3070.4,105022,874161,3448.4,2821.6,3135,3030.14967014086,10:29:23,500
IF1509,3070.2,1,3070.4,11,3050,3100.8,2957.4,3070.2,105019,874194,3448.4,2821.6,3135,3030.15118131673,10:29:24,0
IF1509,3069.4,18,3070,4,3050,3100.8,2957.4,3070,105023,874226,3448.4,2821.6,3135,3030.15263856257,10:29:24,500
IF1509,3069.2,9,3069.6,3,3050,3100.8,2957.4,3069.6,105036,874281,3448.4,2821.6,3135,3030.15513684959,10:29:25,0
IF1509,3069,2,3069.8,7,3050,3100.8,2957.4,3069.8,105047,874337,3448.4,2821.6,3135,3030.15765522905,10:29:25,500
IF1509,3068.6,2,3069,11,3050,3100.8,2957.4,3068.6,105063,874375,3448.4,2821.6,3135,3030.1593396426,10:29:26,0
IF1509,3069,1,3069.2,3,3050,3100.8,2957.4,3069,105080,874426,3448.4,2821.6,3135,3030.16159492055,10:29:26,500
IF1509,3069.2,2,3069.4,1,3050,3100.8,2957.4,3069.2,105101,874460,3448.4,2821.6,3135,3030.16310843263,10:29:27,0
IF1509,3068.8,2,3069,2,3050,3100.8,2957.4,3069,105105,874496,3448.4,2821.6,3135,3030.16471453271,10:29:27,500
IF1509,3069,11,3069.2,18,3050,3100.8,2957.4,3069,105116,874561,3448.4,2821.6,3135,3030.1675869379,10:29:28,0
IF1509,3068.2,7,3068.6,2,3050,3100.8,2957.4,3068.6,105118,874584,3448.4,2821.6,3135,3030.16860495962,10:29:28,500
IF1509,3068.6,3,3069.2,15,3050,3100.8,2957.4,3068.8,105136,874627,3448.4,2821.6,3135,3030.17049942433,10:29:29,0
IF1509,3068.2,1,3068.6,5,3050,3100.8,2957.4,3068.6,105144,874650,3448.4,2821.6,3135,3030.17151157606,10:29:29,500
IF1509,3068,11,3068.2,7,3050,3100.8,2957.4,3068.6,105144,874673,3448.4,2821.6,3135,3030.17251727217,10:29:30,0
IF1509,3068,11,3068.6,2,3050,3100.8,2957.4,3068,105159,874717,3448.4,2821.6,3135,3030.17444910754,10:29:30,500
IF1509,3067.6,14,3067.8,9,3050,3100.8,2957.4,3067.6,105171,874771,3448.4,2821.6,3135,3030.17679552706,10:29:31,0
IF1509,3067.2,2,3067.4,4,3050,3100.8,2957.4,3067.4,105161,874831,3448.4,2821.6,3135,3030.1793448106,10:29:31,500
IF1509,3066.8,3,3067,1,3050,3100.8,2957.4,3066.8,105136,874946,3448.4,2821.6,3135,3030.18414645018,10:29:32,0
IF1509,3065.8,2,3066.6,6,3050,3100.8,2957.4,3066.8,105159,875008,3448.4,2821.6,3135,3030.18670595012,10:29:32,500
IF1509,3065.2,23,3065.4,2,3050,3100.8,2957.4,3065.2,105154,875059,3448.4,2821.6,3135,3030.18876715741,10:29:33,0
IF1509,3065.4,1,3065.8,3,3050,3100.8,2957.4,3065.6,105134,875154,3448.4,2821.6,3135,3030.19258141996,10:29:33,500
IF1509,3064.6,5,3064.8,6,3050,3100.8,2957.4,3064.6,105128,875209,3448.4,2821.6,3135,3030.19477656194,10:29:34,0
IF1509,3064.2,6,3065.2,18,3050,3100.8,2957.4,3064.6,105120,875271,3448.4,2821.6,3135,3030.19721411997,10:29:34,500
IF1509,3063.6,14,3064.2,1,3050,3100.8,2957.4,3064.2,105090,875384,3448.4,2821.6,3135,3030.20160044049,10:29:35,0
IF1509,3063.8,16,3064.4,1,3050,3100.8,2957.4,3064.2,105086,875486,3448.4,2821.6,3135,3030.20554046552,10:29:35,500
IF1509,3063.6,1,3063.8,4,3050,3100.8,2957.4,3063.2,105083,875595,3448.4,2821.6,3135,3030.20973874908,10:29:36,0
IF1509,3062.4,19,3063.6,3,3050,3100.8,2957.4,3063.6,105089,875734,3448.4,2821.6,3135,3030.21501711707,10:29:36,500
IF1509,3062.8,6,3063.2,3,3050,3100.8,2957.4,3063,105100,875910,3448.4,2821.6,3135,3030.22173899145,10:29:37,0
IF1509,3063,18,3064.6,5,3050,3100.8,2957.4,3063,105097,876084,3448.4,2821.6,3135,3030.22838700399,10:29:37,500
IF1509,3063.6,1,3063.8,1,3050,3100.8,2957.4,3063.2,105109,876285,3448.4,2821.6,3135,3030.2360211575,10:29:38,0
IF1509,3062.4,28,3062.8,4,3050,3100.8,2957.4,3062.8,105129,876366,3448.4,2821.6,3135,3030.23904076607,10:29:38,500
IF1509,3062.4,11,3062.6,6,3050,3100.8,2957.4,3062.6,105094,876512,3448.4,2821.6,3135,3030.24446579168,10:29:39,0
IF1509,3062,1,3062.4,18,3050,3100.8,2957.4,3062.4,105086,876608,3448.4,2821.6,3135,3030.24797423706,10:29:39,500
IF1509,3061.4,42,3062,21,3050,3100.8,2957.4,3062,105062,876787,3448.4,2821.6,3135,3030.25439154549,10:29:40,0
IF1509,3061.2,53,3061.6,8,3050,3100.8,2957.4,3061.6,105030,877004,3448.4,2821.6,3135,3030.26209595395,10:29:40,500
IF1509,3060.4,1,3061.2,25,3050,3100.8,2957.4,3061.2,104974,877326,3448.4,2821.6,3135,3030.27335722411,10:29:41,0
IF1509,3059.2,2,3059.8,10,3050,3100.8,2957.4,3059.2,104918,877497,3448.4,2821.6,3135,3030.27917428778,10:29:41,500
IF1509,3058.4,1,3059,3,3050,3100.8,2957.4,3059,104825,877787,3448.4,2821.6,3135,3030.28852899394,10:29:42,0
IF1509,3059,3,3059.4,28,3050,3100.8,2957.4,3059.2,104747,878120,3448.4,2821.6,3135,3030.29920284244,10:29:42,500
IF1509,3059.8,5,3060.4,62,3050,3100.8,2957.4,3059.8,104754,878296,3448.4,2821.6,3135,3030.30512014173,10:29:43,0
IF1509,3060,15,3060.2,8,3050,3100.8,2957.4,3060,104797,878619,3448.4,2821.6,3135,3030.31629841831,10:29:43,500
IF1509,3060.2,35,3061.8,4,3050,3100.8,2957.4,3060.4,104847,878809,3448.4,2821.6,3135,3030.32288244658,10:29:44,0
IF1509,3060.2,3,3060.8,2,3050,3100.8,2957.4,3060.2,104798,879104,3448.4,2821.6,3135,3030.33302931166,10:29:44,500
IF1509,3059,20,3059.2,4,3050,3100.8,2957.4,3060,104720,879367,3448.4,2821.6,3135,3030.34179631485,10:29:45,0
IF1509,3056,17,3058.2,11,3050,3100.8,2957.4,3058.2,104698,879499,3448.4,2821.6,3135,3030.34595081973,10:29:45,500
IF1509,3055.2,32,3055.6,1,3050,3100.8,2957.4,3055.2,104600,879755,3448.4,2821.6,3135,3030.35365050497,10:29:46,0
IF1509,3056.2,2,3057,3,3050,3100.8,2957.4,3056.2,104546,880156,3448.4,2821.6,3135,3030.36545612369,10:29:46,500
IF1509,3057,9,3058.2,13,3050,3100.8,2957.4,3056.6,104537,880372,3448.4,2821.6,3135,3030.37202523479,10:29:47,0
IF1509,3057.4,11,3058.4,11,3050,3100.8,2957.4,3058.2,104507,880563,3448.4,2821.6,3135,3030.37793797832,10:29:47,500
IF1509,3057.2,4,3057.4,2,3050,3100.8,2957.4,3057.8,104447,880755,3448.4,2821.6,3135,3030.3838667961,10:29:48,0
IF1509,3056.2,7,3056.4,13,3050,3100.8,2957.4,3056.4,104407,880883,3448.4,2821.6,3135,3030.38772776861,10:29:48,500
IF1509,3056.4,1,3056.8,2,3050,3100.8,2957.4,3056.6,104370,881071,3448.4,2821.6,3135,3030.39325321115,10:29:49,0
IF1509,3056.8,2,3057.4,7,3050,3100.8,2957.4,3057.4,104378,881182,3448.4,2821.6,3135,3030.39657437397,10:29:49,500
IF1509,3057.6,7,3058.2,2,3050,3100.8,2957.4,3057.6,104349,881286,3448.4,2821.6,3135,3030.39980029185,10:29:50,0
IF1509,3059.4,1,3059.8,5,3050,3100.8,2957.4,3059.8,104364,881367,3448.4,2821.6,3135,3030.40240535441,10:29:50,500
IF1509,3059.8,1,3060.2,18,3050,3100.8,2957.4,3059.8,104303,881503,3448.4,2821.6,3135,3030.406942007,10:29:51,0
IF1509,3060.2,20,3060.8,2,3050,3100.8,2957.4,3060.2,104260,881629,3448.4,2821.6,3135,3030.41111624051,10:29:51,500
IF1509,3060.2,9,3060.4,29,3050,3100.8,2957.4,3060.2,104243,881720,3448.4,2821.6,3135,3030.41424964841,10:29:52,0
IF1509,3058.2,17,3059.6,40,3050,3100.8,2957.4,3059.6,104251,881823,3448.4,2821.6,3135,3030.41760897595,10:29:52,500
IF1509,3058.8,2,3059.2,7,3050,3100.8,2957.4,3059.2,104245,881929,3448.4,2821.6,3135,3030.42099760865,10:29:53,0
IF1509,3059.6,1,3060,18,3050,3100.8,2957.4,3059.8,104252,882005,3448.4,2821.6,3135,3030.42348716844,10:29:53,500
IF1509,3059.4,1,3060.2,24,3050,3100.8,2957.4,3059.6,104249,882068,3448.4,2821.6,3135,3030.42559417188,10:29:54,0
IF1509,3059.8,2,3060.2,7,3050,3100.8,2957.4,3060.2,104241,882114,3448.4,2821.6,3135,3030.42713617514,10:29:54,500
IF1509,3059.8,5,3060.4,14,3050,3100.8,2957.4,3060,104210,882176,3448.4,2821.6,3135,3030.4292333956,10:29:55,0
IF1509,3060.4,12,3060.6,3,3050,3100.8,2957.4,3060.4,104213,882234,3448.4,2821.6,3135,3030.43120600657,10:29:55,500
IF1509,3061.4,6,3061.6,7,3050,3100.8,2957.4,3061.4,104201,882272,3448.4,2821.6,3135,3030.43253395778,10:29:56,0
IF1509,3062.2,48,3062.4,1,3050,3100.8,2957.4,3062.2,104208,882342,3448.4,2821.6,3135,3030.43507732829,10:29:56,500
IF1509,3063.2,1,3063.4,1,3050,3100.8,2957.4,3062.6,104207,882425,3448.4,2821.6,3135,3030.43819678726,10:29:57,0
IF1509,3063.6,2,3064.2,7,3050,3100.8,2957.4,3064.2,104213,882502,3448.4,2821.6,3135,3030.44110721562,10:29:57,500
IF1509,3063.6,3,3063.8,1,3050,3100.8,2957.4,3063.6,104153,882665,3448.4,2821.6,3135,3030.44728430378,10:29:58,0
IF1509,3064.2,15,3065,6,3050,3100.8,2957.4,3064.2,104164,882713,3448.4,2821.6,3135,3030.44912378089,10:29:58,500
IF1509,3064.6,1,3064.8,1,3050,3100.8,2957.4,3064.2,104174,882815,3448.4,2821.6,3135,3030.45308496118,10:29:59,0
IF1509,3064.4,1,3064.8,1,3050,3100.8,2957.4,3064.6,104182,882871,3448.4,2821.6,3135,3030.45527738481,10:29:59,500
IF1509,3064.2,2,3064.4,15,3050,3100.8,2957.4,3064.2,104178,882958,3448.4,2821.6,3135,3030.45863449904,10:30:00,0
IF1509,3063.6,10,3064.2,1,3050,3100.8,2957.4,3064.6,104149,883107,3448.4,2821.6,3135,3030.46431655507,10:30:00,500
